id_municipio,SDG10_20_MINF_norm,SDG10_20_MINF_cor,SDG10_21_GRV_norm,SDG10_21_GRV_cor,SDG10_22_ADER_norm,SDG10_22_ADER_cor,SDG10_35_VLC_LGBT_norm,SDG10_35_VLC_LGBT_cor,SDG10_3_RZHOM_norm,SDG10_3_RZHOM_cor,SDG11_33_M_TRNS_norm,SDG11_33_M_TRNS_cor,SDG12_2_RSD_SLD_norm,SDG12_2_RSD_SLD_cor,SDG13_2_CO2_norm,SDG13_2_CO2_cor,SDG13_6_TRNS_SL_norm,SDG13_6_TRNS_SL_cor,SDG15_2_FLOR_norm,SDG15_2_FLOR_cor,SDG16_1_OB_HM_norm,SDG16_1_OB_HM_cor,SDG16_3_M_ARM_FG_norm,SDG16_3_M_ARM_FG_cor,SDG16_4_TX_HMC_norm,SDG16_4_TX_HMC_cor,SDG17_1_INVST_PB_norm,SDG17_1_INVST_PB_cor,SDG17_3_P_RC_TRB_norm,SDG17_3_P_RC_TRB_cor,SDG1_1_P_F_CU_norm,SDG1_1_P_F_CU_cor,SDG2_1_OBS_INF_norm,SDG2_1_OBS_INF_cor,SDG2_2_P_NV_BPN_norm,SDG2_2_P_NV_BPN_cor,SDG2_3_DSNT_INF_norm,SDG2_3_DSNT_INF_cor,SDG3_13_SCD_norm,SDG3_13_SCD_cor,SDG3_15_T_M_INF_norm,SDG3_15_T_M_INF_cor,SDG3_16_M_MAT_norm,SDG3_16_M_MAT_cor,SDG3_17_T_M_5A_norm,SDG3_17_T_M_5A_cor,SDG3_18_T_M_NT_norm,SDG3_18_T_M_NT_cor,SDG3_19_T_M_AIDS_norm,SDG3_19_T_M_AIDS_cor,SDG3_1_C_VCN_norm,SDG3_1_C_VCN_cor,SDG3_22_T_M_DC_norm,SDG3_22_T_M_DC_cor,SDG3_27_DSP_SAU_norm,SDG3_27_DSP_SAU_cor,SDG3_29_SF_norm,SDG3_29_SF_cor,SDG3_2_INC_DNG_norm,SDG3_2_INC_DNG_cor,SDG3_32_UBS_norm,SDG3_32_UBS_cor,SDG3_3_HPT_norm,SDG3_3_HPT_cor,SDG3_3_P_NV_7PN_norm,SDG3_3_P_NV_7PN_cor,SDG3_6_ID_MD_M_norm,SDG3_6_ID_MD_M_cor,SDG3_8_GRV_norm,SDG3_8_GRV_cor,SDG3_9_INC_TRB_norm,SDG3_9_INC_TRB_cor,SDG4_13_P_E_ACS_norm,SDG4_13_P_E_ACS_cor,SDG4_14B_P_E_AEE_norm,SDG4_14B_P_E_AEE_cor,SDG4_18_D_SUP_EI_norm,SDG4_18_D_SUP_EI_cor,SDG4_19_D_SUP_EF_norm,SDG4_19_D_SUP_EF_cor,SDG4_1_P_EF_INT_norm,SDG4_1_P_EF_INT_cor,SDG4_26_R_M_D_PE_norm,SDG4_26_R_M_D_PE_cor,SDG4_27_R_M_D_EF_norm,SDG4_27_R_M_D_EF_cor,SDG4_3_TDI_EF_RP_norm,SDG4_3_TDI_EF_RP_cor,SDG4_4_PCT_CRECHE_norm,SDG4_4_PCT_CRECHE_cor,SDG4_7_FR_E_4A17_AJ_norm,SDG4_7_FR_E_4A17_AJ_cor,SDG5_6_RND_GEN_norm,SDG5_6_RND_GEN_cor,SDG5_8_TX_FMNC_norm,SDG5_8_TX_FMNC_cor,SDG6_1_IN_DRSAI_norm,SDG6_1_IN_DRSAI_cor,SDG6_4_PRD_AG_norm,SDG6_4_PRD_AG_cor,SDG6_6_SERV_AG_norm,SDG6_6_SERV_AG_cor,SDG8_9_T_OCUP_FORM_norm,SDG8_9_T_OCUP_FORM_cor,SDG9_1_INFRA_norm,SDG9_1_INFRA_cor,SDG9_2_EMP_INT_norm,SDG9_2_EMP_INT_cor
4206405,0.1715,yellow,0.477,red,0.543,red,0.0,red,0.6214,red,0.1343,yellow,0.2396,yellow,0.0731,orange,0.162,yellow,0.0194,orange,0.0494,green,0.0352,green,0.0457,green,0.2744,yellow,0.1542,yellow,0.3532,red,0.1725,orange,0.4361,orange,0.156,yellow,0.1997,yellow,0.3448,orange,0.0,orange,0.3636,yellow,0.2418,orange,0.1241,yellow,0.3538,orange,0.422,orange,0.2229,orange,1.0,green,0.4127,red,0.1329,orange,0.5865,red,0.1576,green,0.7236,green,0.2404,green,0.058,yellow,0.8309,green,0.0911,red,0.9323,green,0.863,green,0.9211,orange,0.1874,yellow,0.0193,red,0.0498,green,0.4574,yellow,0.9776,green,0.5091,yellow,0.1995,yellow,0.083,green,0.6288,orange,0.5077,orange,0.3201,orange,0.1182,red,0.1674,yellow
4206504,0.2253,orange,0.3236,yellow,0.3861,yellow,0.0,red,0.4917,red,0.1683,yellow,0.1211,red,0.0441,yellow,0.277,orange,0.0059,red,0.1028,yellow,0.1269,orange,0.1529,yellow,0.1339,orange,0.2144,yellow,0.5844,orange,0.0681,green,0.443,orange,0.1342,green,0.1691,green,0.2646,green,0.0697,orange,0.2961,yellow,0.1425,yellow,0.2128,orange,0.4123,yellow,0.0499,green,0.2232,orange,0.4283,red,0.0493,orange,0.089,red,0.1873,orange,0.2069,yellow,0.2359,red,0.2512,yellow,0.119,orange,0.3189,orange,0.1296,orange,0.8837,yellow,0.8274,yellow,0.9649,green,0.0792,red,0.0418,orange,0.1781,green,0.3107,red,0.3599,red,0.3868,orange,0.1699,yellow,0.0192,orange,0.8463,red,0.8531,yellow,0.5386,green,0.1749,orange,0.2902,green
4206603,0.1644,yellow,0.3321,yellow,0.322,yellow,0.0,red,0.5305,red,0.182,yellow,0.17,orange,0.0351,yellow,0.0832,green,0.0103,red,0.3023,red,0.2114,orange,0.3667,red,0.1715,orange,0.1139,orange,0.6085,orange,0.1896,orange,0.2692,green,0.1851,yellow,0.4281,red,0.3368,yellow,0.0,orange,0.3524,yellow,0.2724,red,0.0,green,0.4288,yellow,0.7543,red,0.333,yellow,1.0,green,0.4136,red,0.0809,red,0.2205,orange,0.6393,red,0.6183,yellow,0.1615,green,0.0598,yellow,0.4644,yellow,0.3215,green,0.5211,red,0.6957,orange,0.9112,orange,0.2975,green,0.2339,green,0.2825,yellow,0.6029,green,0.9617,green,0.4608,yellow,0.4465,red,0.5291,green,0.5015,yellow,0.7705,yellow,0.2896,orange,0.1143,red,0.0762,red
4206652,0.1387,green,0.3624,orange,0.4578,orange,0.0,red,0.3597,yellow,0.1096,orange,0.3798,green,0.0535,orange,0.1587,yellow,0.0343,yellow,0.3084,red,0.2366,red,0.382,red,0.3517,green,0.1358,orange,0.6126,orange,0.2175,orange,0.6499,red,0.1146,green,0.2564,yellow,0.4425,orange,0.1864,red,0.4909,red,0.2007,orange,0.2672,orange,0.3639,orange,0.3217,yellow,0.4412,green,1.0,green,0.1486,orange,0.2075,yellow,0.4456,red,0.4328,orange,0.2606,red,0.3327,orange,0.0485,green,0.3682,orange,0.2813,green,0.8618,yellow,0.7757,orange,0.9223,yellow,0.4077,green,0.0336,orange,0.271,yellow,0.1584,red,0.9678,green,0.3863,orange,0.3918,red,0.0173,orange,0.4314,green,0.6863,yellow,0.9367,green,0.0543,red,0.1108,orange
4206702,0.2232,orange,0.2783,green,0.4325,orange,0.0,red,0.47,orange,0.047,red,0.1551,orange,0.0155,green,0.1516,yellow,0.0091,red,0.1775,orange,0.0963,yellow,0.2627,orange,0.0398,red,0.2198,yellow,0.6034,orange,0.1347,yellow,0.5447,red,0.1505,green,0.2158,yellow,0.3022,yellow,0.078,orange,0.3021,yellow,0.1879,yellow,0.3386,red,0.3505,orange,0.2025,green,0.206,orange,0.8692,orange,0.0464,orange,0.2298,yellow,0.219,orange,0.31,orange,0.5082,orange,0.3864,orange,0.2175,red,0.4388,yellow,0.1164,red,0.8444,yellow,0.6824,red,0.9482,green,0.5903,green,0.0143,red,0.677,red,0.4822,yellow,0.3536,red,0.5031,yellow,0.2716,orange,0.0189,orange,0.5548,yellow,0.8222,yellow,0.2517,orange,0.0719,red,0.1065,orange
4206751,0.1974,orange,0.4391,red,0.5088,red,0.0,red,0.926,red,0.2831,green,0.3098,green,0.1184,red,0.2495,orange,0.0567,green,0.1445,orange,0.0,green,0.2394,orange,0.6849,green,0.0681,orange,0.6273,orange,0.0062,green,0.3132,green,0.1157,green,0.1161,green,0.1668,green,0.0,orange,0.318,yellow,0.0,green,0.0,green,0.391,orange,0.2585,yellow,0.6001,green,1.0,green,0.0036,green,0.3125,green,0.4043,red,0.7097,red,0.4637,orange,0.2889,yellow,0.0,green,0.6143,green,0.103,red,0.9138,green,0.6927,orange,0.9482,green,0.2201,yellow,0.0637,yellow,0.2393,yellow,0.4765,yellow,0.9616,green,0.8801,green,0.1483,green,0.0725,green,0.6681,orange,0.3695,red,0.1314,red,0.1196,orange,0.2339,yellow
4206801,0.1672,yellow,0.3445,yellow,0.5778,red,0.0,red,0.473,orange,0.0273,red,0.2151,yellow,0.0941,red,0.2261,orange,0.0484,yellow,0.0,green,0.0,green,0.0,green,0.3515,green,0.0688,orange,0.4695,red,0.056,green,0.1762,green,0.2615,orange,0.8528,red,0.381,orange,0.0,orange,0.3988,orange,0.3729,red,0.0,green,0.6919,green,0.7221,red,0.4388,green,0.8117,red,0.0101,yellow,0.1639,orange,0.2865,red,0.4805,red,0.6707,green,0.2284,green,0.0226,green,0.3636,orange,0.2049,yellow,0.9548,green,0.8383,yellow,1.0,green,0.2297,green,0.0223,red,0.5073,orange,0.4089,orange,0.9456,yellow,0.4185,orange,0.1904,yellow,0.0116,orange,0.5785,orange,0.6566,orange,0.3307,orange,0.1958,yellow,0.2517,yellow
4206900,0.1818,yellow,0.4426,red,0.4563,orange,0.0,red,0.517,red,0.3621,green,0.11,red,0.0091,green,0.2117,orange,0.0215,orange,0.0756,yellow,0.019,green,0.0995,yellow,0.0471,red,0.2528,green,0.6074,orange,0.069,green,0.3285,green,0.2564,orange,0.3143,orange,0.2293,green,0.0,orange,0.3235,yellow,0.1082,green,0.6561,red,0.1772,red,0.4923,orange,0.1221,red,0.9906,orange,0.0138,yellow,0.2046,yellow,0.0314,green,0.2387,yellow,0.5233,yellow,0.3247,yellow,0.1009,orange,0.5981,green,0.1209,red,0.6433,red,0.4866,red,0.9166,orange,0.1038,orange,0.0312,orange,0.5258,orange,0.619,green,0.7499,orange,0.2654,red,0.2657,orange,0.0093,red,0.4361,green,0.8629,green,0.5472,green,0.2021,yellow,0.2638,yellow
4207007,0.2182,orange,0.411,orange,0.3789,yellow,0.0039,red,0.4354,orange,0.1177,orange,0.1597,orange,0.0099,green,0.0773,green,0.0006,red,0.0971,yellow,0.1164,yellow,0.1636,yellow,0.2192,yellow,0.2927,green,0.7987,green,0.2042,orange,0.4073,yellow,0.5567,red,0.1438,green,0.3186,yellow,0.1222,red,0.3277,yellow,0.1943,orange,0.2795,orange,0.276,red,0.255,yellow,0.1092,red,1.0,green,0.0023,green,0.1971,orange,0.1493,orange,0.3493,orange,0.4246,orange,0.2526,yellow,0.1731,red,0.1839,red,0.1035,red,0.8937,green,0.9585,green,0.8868,red,0.1561,yellow,0.0382,orange,0.3372,yellow,0.3396,orange,0.7977,orange,0.2467,red,0.172,yellow,0.0073,red,0.6937,red,0.8572,yellow,0.5605,green,0.0504,red,0.5055,green
4207106,0.2455,red,0.2941,green,0.3841,yellow,0.0,red,0.3962,yellow,0.2798,green,0.1849,orange,0.0299,yellow,0.2509,orange,0.0205,orange,0.2671,red,0.303,red,0.331,red,0.2426,yellow,0.205,yellow,0.8297,green,0.3035,red,0.3474,green,0.3036,orange,0.2197,yellow,0.2963,yellow,0.1209,red,0.3307,yellow,0.177,yellow,0.045,yellow,0.4573,yellow,0.1944,green,0.0996,red,1.0,green,0.0992,orange,0.1521,orange,0.068,yellow,0.4193,orange,0.2123,red,0.3793,orange,0.2261,red,0.2871,orange,0.1858,orange,0.7458,orange,0.6195,red,0.9068,orange,0.0996,orange,0.056,yellow,0.3169,yellow,0.6372,green,0.8635,yellow,0.4691,yellow,0.2116,yellow,0.0076,red,0.6776,red,0.7744,yellow,0.395,yellow,0.1394,orange,0.0525,red
4207205,0.2331,orange,0.2473,green,0.4678,orange,0.0,red,0.4572,orange,0.0954,orange,0.1708,orange,0.0334,yellow,0.0327,green,0.0563,green,0.2565,red,0.1429,orange,0.2069,orange,0.0886,red,0.0492,red,0.7827,green,0.8781,red,0.5022,orange,0.4015,red,0.193,green,0.5156,red,0.0,orange,0.5058,red,0.2554,orange,0.3514,red,0.3332,orange,0.9083,red,0.1764,red,1.0,green,0.0078,yellow,0.3548,green,0.0746,yellow,1.0,red,0.6817,green,0.3905,orange,0.2877,red,0.1529,red,0.2383,yellow,0.3019,red,0.289,red,0.9218,orange,0.0665,red,0.0219,red,0.7409,red,0.433,yellow,0.9687,green,0.6783,green,0.1374,green,0.0253,yellow,0.9187,red,0.2109,red,0.0787,red,0.2827,green,0.1219,orange
4207304,0.2562,red,0.2805,green,0.4183,orange,0.0209,red,0.5387,red,0.1345,yellow,0.2943,green,0.0207,green,0.037,green,0.0012,red,0.1893,orange,0.1556,orange,0.1964,orange,0.0143,red,0.5691,green,0.8171,green,0.2674,orange,0.3507,green,0.3739,red,0.1707,green,0.2769,yellow,0.0421,orange,0.2753,green,0.1782,yellow,0.5417,red,0.0656,red,0.47,orange,0.1832,orange,1.0,green,0.0079,yellow,0.2337,yellow,0.2492,red,0.4973,red,0.5717,yellow,0.2574,yellow,0.2483,red,0.2923,orange,0.1777,orange,0.5877,red,0.7562,orange,0.9267,yellow,0.0673,red,0.0588,yellow,0.6668,red,0.352,orange,0.8097,orange,0.1531,red,0.1815,yellow,0.0114,red,0.6778,red,0.8368,yellow,0.3344,orange,0.3413,green,0.2154,yellow
4207403,0.1557,green,0.3728,orange,0.3589,yellow,0.0,red,0.202,green,0.1015,orange,0.1244,red,0.0266,yellow,0.1814,yellow,0.0101,red,0.1613,orange,0.1169,yellow,0.2304,orange,0.1158,red,0.09,orange,0.6127,orange,0.2634,orange,0.2623,green,0.1515,green,0.6017,red,0.3911,orange,0.0,orange,0.4153,orange,0.2223,orange,0.1017,yellow,0.4992,yellow,0.4714,orange,0.2798,yellow,1.0,green,0.0073,yellow,0.1902,orange,0.0214,green,0.1211,green,0.4549,orange,0.3039,yellow,0.0121,green,0.2799,orange,0.1818,orange,0.9201,green,0.8459,yellow,0.8835,red,0.065,red,0.4153,green,0.2111,green,0.4083,orange,0.9311,yellow,0.3499,orange,0.2391,orange,0.0106,red,0.5971,orange,0.3205,red,0.1893,red,0.205,yellow,0.0802,orange
4207502,0.2319,orange,0.3416,yellow,0.4039,yellow,0.0,red,0.43,orange,0.1766,yellow,0.2029,yellow,0.0047,green,0.2113,orange,0.0119,orange,0.1018,yellow,0.0732,yellow,0.1458,yellow,0.2024,yellow,0.3646,green,0.6491,yellow,0.0978,yellow,0.3898,yellow,0.1824,yellow,0.2114,yellow,0.3144,yellow,0.0228,orange,0.3251,yellow,0.1559,yellow,0.3314,red,0.3209,orange,0.1274,green,0.1815,orange,0.7224,red,0.5614,red,0.1221,red,0.1402,orange,0.1937,green,0.4225,orange,0.2246,green,0.1531,orange,0.296,orange,0.1524,orange,0.8589,yellow,0.7695,orange,0.9144,orange,0.1303,orange,0.0651,yellow,0.323,yellow,0.5775,green,0.4059,red,0.3301,red,0.1717,yellow,0.0222,orange,0.7587,red,0.8839,green,0.6604,green,0.2577,yellow,0.6803,green
4207577,0.9893,red,0.5941,red,0.0666,green,0.0,red,1.0,red,0.1539,yellow,0.2904,green,0.1394,red,0.1787,yellow,0.032,yellow,0.0,green,0.1241,orange,0.0814,green,0.4635,green,0.0726,orange,0.3309,red,0.2933,red,0.4124,yellow,0.3297,orange,0.165,green,0.4733,red,0.0,orange,0.4953,red,0.2122,orange,0.2153,orange,0.6118,green,0.1936,green,0.5391,green,1.0,green,0.0075,yellow,0.2931,green,0.0688,yellow,0.0871,green,0.7772,green,0.3008,yellow,0.0,green,0.46,yellow,0.3078,green,0.9329,green,0.8889,green,0.9482,green,0.1595,yellow,0.1526,green,0.1807,green,0.5706,green,0.9592,yellow,0.4281,orange,0.0,green,0.0276,yellow,0.608,orange,0.3902,red,0.4291,yellow,0.2063,yellow,0.111,orange
4207601,0.1929,orange,0.3051,yellow,0.2191,green,0.0,red,0.1457,green,0.0902,orange,0.1624,orange,0.0753,orange,0.4108,red,0.0336,yellow,0.0659,green,0.078,yellow,0.1034,yellow,0.2764,yellow,0.0657,orange,0.3793,red,0.0335,green,0.6426,red,0.1696,yellow,0.7597,red,0.3033,yellow,0.0,orange,0.509,red,0.1689,yellow,0.28,orange,0.4607,yellow,0.6618,red,0.3338,yellow,1.0,green,0.2221,red,0.331,green,0.1316,orange,0.175,green,0.7283,green,0.1811,green,0.0664,yellow,0.4084,yellow,0.1699,orange,0.846,yellow,0.8983,green,0.9223,yellow,0.1629,yellow,0.3212,green,0.123,green,0.5115,yellow,0.994,green,0.6356,green,0.5741,red,0.0483,yellow,0.1885,green,0.624,orange,0.0913,red,0.2128,yellow,0.1775,yellow
4207650,0.1924,orange,0.3056,yellow,0.4917,orange,0.0231,red,0.3582,yellow,0.1281,orange,0.2698,green,0.095,red,0.3299,red,0.0186,orange,0.0586,green,0.0401,green,0.0521,green,0.2098,yellow,0.1881,yellow,0.3856,red,0.0628,green,0.3635,yellow,0.0863,green,0.4837,red,0.2205,green,0.0,orange,0.2653,green,0.1416,yellow,0.2085,orange,0.4554,yellow,0.2437,yellow,0.2034,orange,1.0,green,0.5266,red,0.0974,red,0.5054,red,0.1122,green,0.7185,green,0.117,green,0.0409,green,0.4261,yellow,0.0909,red,0.9183,green,0.7989,yellow,0.9223,yellow,0.1477,yellow,0.0546,yellow,0.2371,yellow,0.4315,yellow,0.9851,green,0.4706,yellow,0.1324,green,0.1773,green,0.468,yellow,0.5631,orange,0.2735,orange,0.1418,orange,0.1557,yellow
4207684,0.1876,yellow,0.3783,orange,0.277,green,0.0,red,0.5743,red,0.2057,green,0.4419,green,0.0324,yellow,0.0945,green,0.0168,orange,0.5157,red,0.3336,red,0.7524,red,0.1185,red,0.045,red,0.9116,green,0.0758,green,0.9019,red,0.1639,yellow,0.3408,orange,0.6386,red,0.117,red,0.6888,red,0.3991,red,0.2486,orange,0.7706,green,0.0744,green,0.2419,orange,0.9299,orange,0.2204,red,0.2085,yellow,0.2387,red,0.6175,red,0.1511,red,0.842,red,0.1627,orange,0.1344,red,0.1239,red,0.492,red,0.5772,red,0.9445,yellow,0.155,yellow,0.0179,red,0.673,red,0.0,red,0.732,orange,0.3763,orange,0.2342,yellow,0.0208,orange,0.73,red,0.1331,red,0.4036,yellow,0.0444,red,0.0272,red
4207700,0.3828,red,0.3433,yellow,0.5042,red,0.0,red,0.3225,green,0.0184,red,0.2947,green,0.0639,orange,0.2253,orange,0.0298,yellow,0.0962,yellow,0.0457,green,0.0921,green,0.1714,orange,0.0918,orange,0.3588,red,0.204,orange,0.6306,red,0.3526,red,0.4218,red,0.5985,red,0.0,orange,0.7121,red,0.4725,red,0.0837,yellow,0.4392,yellow,0.307,yellow,0.3603,yellow,0.9782,orange,0.0679,orange,0.1183,red,0.1372,orange,0.3487,orange,0.723,green,0.2049,green,0.097,orange,0.235,red,0.2583,yellow,0.7413,orange,0.7454,orange,0.9827,green,0.1301,orange,0.0175,red,0.2005,green,0.3865,orange,0.9643,green,0.4185,orange,0.1955,yellow,0.0413,yellow,0.5364,yellow,0.5407,orange,0.7602,green,0.1332,orange,0.0486,red
4207759,0.6956,red,0.5188,red,0.4389,orange,0.0,red,0.3925,yellow,0.3448,green,0.4538,green,0.1124,red,0.2886,orange,0.0294,yellow,0.201,orange,0.1779,orange,0.1751,orange,0.4703,green,0.074,orange,0.5639,orange,0.1256,yellow,0.5423,red,0.1555,yellow,0.2878,orange,1.0,red,0.0,orange,0.8295,red,0.4076,red,0.0,green,0.5389,green,0.5427,red,0.3876,yellow,0.9751,orange,0.2189,red,0.3469,green,0.2309,orange,0.4201,orange,0.7378,green,0.3722,orange,0.0363,green,0.4253,yellow,0.352,green,0.7164,orange,0.8612,green,0.9024,orange,0.3654,green,0.0104,red,0.1578,green,0.3325,orange,0.9324,yellow,0.3377,red,0.1448,green,0.0155,orange,0.6023,orange,0.3314,red,0.0671,red,0.1342,orange,0.2219,yellow
4207809,0.3602,red,0.3416,yellow,0.3065,green,0.0,red,0.2462,green,0.2446,green,0.164,orange,0.054,orange,0.1862,yellow,0.0368,yellow,0.2438,red,0.2435,red,0.297,red,0.1421,orange,0.1378,yellow,0.5138,red,0.143,yellow,0.6795,red,0.2338,yellow,0.3347,orange,0.4011,orange,0.188,red,0.4521,orange,0.318,red,0.2439,orange,0.4864,yellow,0.184,green,0.2194,orange,1.0,green,0.0085,yellow,0.2166,yellow,0.3405,red,0.2074,yellow,0.4043,red,0.4485,red,0.0216,green,0.371,orange,0.2383,yellow,0.9411,green,0.8918,green,0.9223,yellow,0.0738,red,0.2903,green,0.4804,orange,0.2861,red,0.6599,orange,0.5354,green,0.3457,red,0.0392,yellow,0.4776,yellow,0.7988,yellow,0.2105,orange,0.1124,red,0.1183,orange
4207858,0.1174,green,0.3977,orange,0.3115,yellow,0.0,red,0.4093,yellow,0.0586,red,0.3671,green,0.0702,orange,0.1793,yellow,0.0253,yellow,0.1052,yellow,0.1768,orange,0.116,yellow,0.5149,green,0.0198,red,0.7117,yellow,0.1178,yellow,0.081,green,0.4044,red,0.3465,orange,0.3654,orange,0.0,orange,0.3824,orange,0.2857,red,0.3228,red,0.4531,yellow,0.2607,yellow,0.5745,green,1.0,green,0.1926,orange,0.3103,green,0.0648,yellow,0.456,red,0.4249,orange,0.3883,orange,0.0766,yellow,0.19,red,0.0749,red,0.9293,green,0.8001,yellow,0.9612,green,0.0863,orange,0.0521,yellow,0.3508,yellow,0.6121,green,0.964,green,0.2459,red,0.2924,orange,0.1741,green,0.9348,red,0.269,red,0.2605,orange,0.5845,green,0.0395,red
4207908,0.1828,yellow,0.2843,green,0.2452,green,0.0,red,0.4028,yellow,0.1454,yellow,0.1585,orange,0.0484,yellow,0.1862,yellow,0.0466,yellow,0.1084,yellow,0.0671,yellow,0.1758,orange,0.131,red,0.1582,yellow,0.8071,green,0.2391,orange,0.4205,yellow,0.1563,yellow,0.1824,green,0.3172,yellow,0.1517,red,0.4588,orange,0.1815,yellow,0.1123,yellow,0.4828,yellow,0.4371,orange,0.1969,orange,1.0,green,0.0102,yellow,0.1864,orange,0.0121,green,0.0797,green,0.4764,orange,0.4953,red,0.0276,green,0.4636,yellow,0.39,green,0.6841,orange,0.9377,green,0.795,red,0.4609,green,0.0393,orange,0.2089,green,0.2461,red,0.6495,red,0.6414,green,0.1632,yellow,0.0837,green,0.5251,yellow,0.2987,red,0.0944,red,0.1071,red,0.1235,orange
4208005,0.2433,red,0.3994,orange,0.7,red,0.0,red,0.3742,yellow,0.1585,yellow,0.2603,yellow,0.0661,orange,0.2627,orange,0.0193,orange,0.0,green,0.0,green,0.0372,green,0.4085,green,0.1211,orange,0.4249,red,0.1131,yellow,0.6719,red,0.1976,yellow,0.5072,red,0.3654,orange,0.0,orange,0.3281,yellow,0.1974,orange,0.1034,yellow,1.0,green,0.5895,red,0.6172,green,1.0,green,0.5221,red,0.2527,yellow,0.2236,orange,0.2105,yellow,0.6708,green,0.2373,green,0.1033,orange,0.4628,yellow,0.2198,yellow,0.8941,green,0.898,green,0.9334,yellow,0.2506,green,0.0361,orange,0.5306,orange,0.3588,orange,0.9989,green,0.4768,yellow,0.2751,orange,0.1576,green,0.4159,green,0.7702,yellow,0.3932,yellow,0.2443,yellow,0.3191,green
4208104,1.0,red,0.2065,green,0.3742,yellow,0.0,red,0.3561,yellow,0.1952,green,0.1218,red,0.0809,orange,0.3578,red,0.0805,green,0.1931,orange,0.132,orange,0.2264,orange,0.0386,red,0.1464,yellow,0.8797,green,0.1448,yellow,0.4871,orange,0.2321,yellow,0.2548,yellow,0.3202,yellow,0.0,orange,0.3388,yellow,0.1515,yellow,0.1144,yellow,0.3938,orange,0.4829,orange,0.1896,orange,1.0,green,0.0054,yellow,0.2119,yellow,0.0456,green,0.1332,green,0.4652,orange,0.4346,orange,0.0443,green,0.259,red,0.2177,yellow,0.9149,green,0.8736,green,0.7829,red,0.0479,red,0.0257,orange,0.3936,orange,0.1871,red,0.8056,orange,0.4312,yellow,0.1385,green,0.007,red,0.58,orange,0.6126,orange,0.3257,orange,0.0482,red,0.3801,green
4208203,0.2114,orange,0.3312,yellow,0.3781,yellow,0.0088,red,0.4701,orange,0.1545,yellow,0.2848,green,0.0072,green,0.1342,green,0.0009,red,0.2651,red,0.2717,red,0.3217,red,0.2027,yellow,0.3739,green,0.7119,yellow,0.0876,green,0.3989,yellow,0.2073,yellow,0.1564,green,0.3573,orange,0.1386,red,0.3709,yellow,0.1955,orange,1.0,red,0.3608,orange,0.2515,yellow,0.5838,green,0.7987,red,0.7067,red,0.0523,red,0.207,orange,0.2245,yellow,0.3133,red,0.2697,yellow,0.5518,red,0.3112,orange,0.1592,orange,0.8855,yellow,0.8656,green,0.912,orange,0.1472,yellow,0.0562,yellow,0.2428,yellow,0.5966,green,0.5028,red,0.3661,orange,0.2367,orange,0.0109,red,0.3257,green,0.9681,green,0.7662,green,0.1302,orange,0.4155,green
4208302,0.1807,yellow,0.3384,yellow,0.4047,yellow,0.003,red,0.4679,orange,0.07,red,0.3606,green,0.0017,green,0.1065,green,0.0011,red,0.3485,red,0.2821,red,0.3984,red,0.2617,yellow,0.8824,green,0.7838,green,0.1103,yellow,0.4451,orange,0.1128,green,0.2144,yellow,0.3996,orange,0.0,orange,0.4295,orange,0.2446,orange,0.561,red,0.3845,orange,0.0862,green,0.2408,orange,0.8419,red,0.2191,red,0.0811,red,0.2038,orange,0.2406,yellow,0.2192,red,0.3235,yellow,0.3046,red,0.5403,green,0.1288,orange,0.795,yellow,0.8318,yellow,0.912,orange,0.2212,yellow,0.0887,green,0.3151,yellow,0.3983,orange,0.7251,orange,0.5273,yellow,0.2432,orange,0.0105,red,0.3484,green,0.9768,green,0.5047,green,0.2389,yellow,0.2326,yellow
4208401,0.1681,yellow,0.3793,orange,0.4755,orange,0.0,red,0.4951,red,0.0877,orange,0.3371,green,0.0721,orange,0.3731,red,0.0135,orange,0.0839,yellow,0.0647,yellow,0.1681,yellow,0.1452,orange,0.2117,yellow,0.3641,red,0.1576,orange,0.3787,yellow,0.2251,yellow,0.3091,orange,0.3636,orange,0.087,red,0.4794,orange,0.2116,orange,0.074,yellow,0.4381,yellow,0.2358,green,0.1999,orange,1.0,green,0.46,red,0.2012,yellow,0.1148,yellow,0.1736,green,0.5461,yellow,0.202,green,0.053,yellow,0.3567,orange,0.1241,orange,0.7864,orange,0.783,yellow,0.9456,yellow,0.292,green,0.0256,orange,0.2693,yellow,0.3352,orange,0.7991,orange,0.4272,orange,0.2663,orange,0.0596,yellow,0.4663,yellow,0.8296,yellow,0.7612,green,0.168,orange,0.1929,yellow
4208450,0.1781,yellow,0.2805,green,0.4681,orange,0.0,red,0.5359,red,0.1577,yellow,0.3448,green,0.0099,green,0.1098,green,0.0223,orange,1.0,red,1.0,red,1.0,red,0.2549,yellow,0.6973,green,0.6256,orange,0.1588,orange,0.4434,orange,0.15,green,0.203,yellow,0.4128,orange,0.0,orange,0.3985,orange,0.1547,yellow,0.4592,red,0.5202,green,0.2855,yellow,0.3236,yellow,0.9674,orange,0.3495,red,0.1505,orange,0.0737,yellow,0.2965,yellow,0.2092,red,0.4113,orange,0.3087,red,0.3285,orange,0.2148,yellow,0.9097,green,0.9259,green,0.9445,yellow,0.8339,green,0.1857,green,0.4332,orange,0.44,yellow,0.961,green,0.4996,yellow,0.3037,red,0.0112,red,0.446,yellow,0.8539,yellow,0.279,orange,0.2996,green,0.0994,orange
